dataset,dataset_label,joint,joint_index,phase_percent,p10,p25,p50_median,p75,p90
real,Real,shoulder_pan.pos,0,36,-65.32747116088868,-48.70329761505127,-10.786813259124742,25.604395389556885,42.69995709228516
real,Real,shoulder_pan.pos,0,37,-65.4065933227539,-48.816483402252196,-15.000439319610596,25.68329605579376,42.03771489715577
real,Real,shoulder_pan.pos,0,38,-65.41450553894043,-48.86109853744506,-14.901098251342773,26.245274047851556,42.09230918884278
real,Real,shoulder_pan.pos,0,39,-65.44228823852539,-45.870550813674924,-14.901098251342773,21.824175357818604,42.96738313293457
real,Real,shoulder_pan.pos,0,40,-63.70109901428223,-44.98901176452637,-18.769229888916016,21.696703529357908,43.14725379943848
real,Real,shoulder_pan.pos,0,41,-63.70109901428223,-44.70549440383911,-20.277802543640128,21.522198038101195,42.02074873352051
real,Real,shoulder_pan.pos,0,42,-63.650988998413084,-42.262417678833,-16.09670373916625,21.472527980804443,40.76905625915526
real,Real,shoulder_pan.pos,0,43,-63.390856422424314,-44.09868054389953,-17.56659318923952,20.155604915618895,40.44756010055544
real,Real,shoulder_pan.pos,0,44,-63.60615379333496,-40.320000572204584,-15.226373653411864,16.15384554862976,39.665935134887704
real,Real,shoulder_pan.pos,0,45,-63.52087890625,-44.30109853744507,-11.775824189186096,12.076923012733463,40.05890014648437
real,Real,shoulder_pan.pos,0,46,-63.69230766296387,-45.07252740859985,-12.35956085205076,11.337582197189324,37.25468296813966
real,Real,shoulder_pan.pos,0,47,-63.38742795562744,-40.20131783485412,-14.261098766326903,10.103736290931682,35.43279219055178
real,Real,shoulder_pan.pos,0,48,-59.728879745483376,-42.86681270599364,-14.936263885498033,7.135823988914493,29.14707688903809
real,Real,shoulder_pan.pos,0,49,-59.67762591552735,-41.54000010490417,-12.67824207782746,9.975604248046878,29.16685772514345
real,Real,shoulder_pan.pos,0,50,-55.53406448364252,-41.41758155822754,-14.175824165344238,5.747252643108338,29.898901557922414
real,Real,shoulder_pan.pos,0,51,-51.51472392272947,-36.4619775390625,-16.367472743988042,3.924175828695291,32.45046197509767
real,Real,shoulder_pan.pos,0,52,-48.890373901367184,-34.75956089019774,-17.891867561340334,5.751208686828601,34.136262893676765
real,Real,shoulder_pan.pos,0,53,-48.284132492065424,-32.362197179794315,-20.625055274963387,7.482637512683873,30.275868820190446
real,Real,shoulder_pan.pos,0,54,-51.22496630859374,-32.997803163528395,-20.900220317840557,10.542417669296272,33.15375914001467
real,Real,shoulder_pan.pos,0,55,-51.639561080932616,-33.296703577041626,-16.356044316291808,8.726373577117915,30.292747497558665
real,Real,shoulder_pan.pos,0,56,-50.180571670532224,-35.03296661376953,-11.690549468994137,11.378461284637462,28.28342845916755
real,Real,shoulder_pan.pos,0,57,-50.08351554870605,-36.93450555801393,-9.48307689666748,14.995384504795076,31.63498931884771
real,Real,shoulder_pan.pos,0,58,-50.45274696350098,-36.86065879821775,-9.204395599365235,16.661537981033337,35.88606539916993
real,Real,shoulder_pan.pos,0,59,-52.74848335647586,-35.32747310638428,-8.280439386367792,18.891208043098462,39.12949463653566
real,Real,shoulder_pan.pos,0,60,-54.4087899017334,-38.38241710662842,-7.718681097030647,20.65934133529663,40.10725273132326
real,Real,shoulder_pan.pos,0,61,-55.15498893356323,-37.55164756774903,-8.527472496032715,21.096483254432677,42.51692356109619
real,Real,shoulder_pan.pos,0,62,-55.55832946777344,-36.712087631225586,-7.252747058868408,21.35208765029907,43.4552970504761
real,Real,shoulder_pan.pos,0,63,-55.57134048461914,-35.62637233734131,-7.453186607360841,22.007473125457764,44.814329082489046
real,Real,shoulder_pan.pos,0,64,-55.6729668426514,-35.47252655029297,-7.4285712242126465,23.472527503967285,47.75841667175296
real,Real,shoulder_pan.pos,0,65,-56.49230613708496,-35.38461494445801,-7.439560234546656,24.336263155937196,46.86065925598144
real,Real,shoulder_pan.pos,0,66,-56.36817568969727,-34.90109825134277,-7.780219554901123,24.395604610443115,46.50496835327151
real,Real,shoulder_pan.pos,0,67,-55.85608776092529,-34.60131833076476,-7.570109677314761,24.45428560733795,45.073582893371594
real,Real,shoulder_pan.pos,0,68,-54.943999954223635,-32.567031803131094,-6.725274562835693,23.604395866394043,39.76544926452643
real,Real,shoulder_pan.pos,0,69,-52.7503295707703,-31.120219221115107,-6.9098899364471436,23.582417964935303,36.63929542541505
real,Real,shoulder_pan.pos,0,70,-51.57362663269043,-31.002197551727296,-6.865933895111082,20.769230365753174,35.98241615295411
real,Real,shoulder_pan.pos,0,71,-50.72738473892211,-29.112087755203248,-7.516483306884766,20.294285531044007,35.45494651794434
real,Real,shoulder_pan.pos,0,72,-45.9562195892334,-25.252747535705566,-7.572747039794922,16.471208429336595,35.19367094421387
real,Real,shoulder_pan.pos,0,73,-40.465581768035875,-22.790329780578634,-7.384615182876587,13.489231081008915,32.77371341323854
real,Real,shoulder_pan.pos,0,74,-38.28149399566649,-21.877803039550784,-7.384615182876587,10.58901071548466,29.23076877593995
real,Real,shoulder_pan.pos,0,75,-29.863736152648926,-19.626373529434204,-7.747252702713013,8.818681240081782,26.18901081085205
real,Real,shoulder_pan.pos,0,76,-24.762724609374995,-15.758241939544673,-7.4285712242126465,8.1318678855896,20.430066307067882
real,Real,shoulder_pan.pos,0,77,-22.294857849121094,-14.94505524635315,-7.4285712242126465,6.523736113309833,16.792087259292614
real,Real,shoulder_pan.pos,0,78,-19.46496689987182,-14.329670667648315,-7.340659141540527,2.5802198648452785,13.626021945953386
real,Real,shoulder_pan.pos,0,79,-17.14707628250122,-12.362198257446288,-7.071648168563845,1.6703296899795532,8.93010959625244
real,Real,shoulder_pan.pos,0,80,-15.416263523101806,-10.676922798156738,-6.663736104965215,-0.813186839222908,6.584615230560305
real,Real,shoulder_pan.pos,0,81,-14.324747591018665,-10.588351628780357,-6.129670202732093,-1.9997802492976193,6.294681181907667
real,Real,shoulder_pan.pos,0,82,-13.086417728424076,-9.869890222549406,-6.241758108139038,-1.6219780427217576,4.032175822257999
real,Real,shoulder_pan.pos,0,83,-13.36421997261046,-9.449670481681796,-6.1978020668029785,-1.987472541034222,2.156659376502018
real,Real,shoulder_pan.pos,0,84,-12.899164825439453,-9.24395613670349,-6.044835042953492,-2.791208863258362,1.6320000219345083
real,Real,shoulder_pan.pos,0,85,-12.79208832740784,-8.707692027091978,-6.057142734527576,-2.857142925262451,1.4681318998336808
real,Real,shoulder_pan.pos,0,86,-12.386813163757324,-8.621978068351744,-6.0659339427948,-2.3657143312692313,1.044395639896389
real,Real,shoulder_pan.pos,0,87,-12.457143306732178,-8.043956013917922,-5.8443954944610566,-2.5114286601543427,1.1219341182708726
real,Real,shoulder_pan.pos,0,88,-11.575560024261476,-8.549450278282166,-5.934065818786621,-2.3305495500564577,1.2043956518173233
real,Real,shoulder_pan.pos,0,89,-11.57986786079407,-7.868131637573242,-5.802197694778442,-2.4975825071334876,1.2043956518173233
real,Real,shoulder_pan.pos,0,90,-11.604395198822022,-7.868131637573242,-5.714285612106323,-2.241758346557617,1.2043956518173233
real,Real,shoulder_pan.pos,0,91,-11.09450511932373,-7.868131637573242,-5.4945054054260325,-2.096044069528581,1.2043956518173233
real,Real,shoulder_pan.pos,0,92,-11.107164768218999,-7.9340656995773315,-5.538461446762085,-2.0000000298023224,1.2043956518173233
real,Real,shoulder_pan.pos,0,93,-11.09450511932373,-8.28307668209076,-5.5182416677475,-2.0000000298023224,1.1882198286056522
real,Real,shoulder_pan.pos,0,94,-11.236395208358765,-8.379340548515316,-5.538461446762085,-2.1098902225494385,1.186813235282898
real,Real,shoulder_pan.pos,0,95,-11.348571467399596,-8.417582511901855,-5.626373529434204,-2.0945056080818194,1.1076923608779914
real,Real,shoulder_pan.pos,0,96,-11.191208839416504,-8.398241958618163,-5.735384511947626,-2.0879122018814087,1.1076923608779914
real,Real,shoulder_pan.pos,0,97,-11.191208839416504,-8.373626470565796,-5.694065833091736,-2.0879122018814087,1.1076923608779914
real,Real,shoulder_pan.pos,0,98,-11.191208839416504,-8.373626470565796,-5.758241653442383,-2.0879122018814087,1.1076923608779914
real,Real,shoulder_pan.pos,0,99,-11.191208839416504,-8.373626470565796,-5.758241653442383,-2.0879122018814087,1.1076923608779914
real,Real,shoulder_pan.pos,0,100,-11.191208839416504,-8.373626470565796,-5.758241653442383,-2.0879122018814087,1.1076923608779914
real,Real,shoulder_lift.pos,1,0,-104.17582702636719,-104.0,-104.0,-103.47252655029297,-102.44395446777344
real,Real,shoulder_lift.pos,1,1,-104.17582702636719,-104.0,-104.0,-103.47252655029297,-102.44395446777344
real,Real,shoulder_lift.pos,1,2,-104.17582702636719,-104.02901145935058,-104.0,-103.47252655029297,-102.44395446777344
real,Real,shoulder_lift.pos,1,3,-104.17582702636719,-104.0,-104.0,-103.48131790161133,-102.44395446777344
real,Real,shoulder_lift.pos,1,4,-104.17582702636719,-104.0,-104.0,-103.58241844177246,-101.78461227416992
real,Real,shoulder_lift.pos,1,5,-104.09670486450196,-104.0,-104.0,-103.49450492858887,-100.72967224121093
real,Real,shoulder_lift.pos,1,6,-104.09670486450196,-104.0,-104.0,-103.57538536071777,-100.72967224121093
real,Real,shoulder_lift.pos,1,7,-104.09775982666015,-104.0,-104.0,-103.47252655029297,-99.28966917419433
real,Real,shoulder_lift.pos,1,8,-104.0879135131836,-104.0,-103.97362594604492,-103.03296661376953,-97.30039572143555
real,Real,shoulder_lift.pos,1,9,-104.0879135131836,-104.0,-103.9120864868164,-102.13779870986939,-91.81248315429687
real,Real,shoulder_lift.pos,1,10,-104.0879135131836,-104.0,-103.60439682006836,-97.71428298950195,-82.14153656005858
real,Real,shoulder_lift.pos,1,11,-104.0,-103.94615297317505,-100.79121017456055,-87.14879196166991,-69.28026407623291
real,Real,shoulder_lift.pos,1,12,-104.0,-103.81626098632813,-95.02769241333007,-77.19032859802246,-62.615912719726545
real,Real,shoulder_lift.pos,1,13,-104.0,-101.93450689315796,-86.52088035583496,-69.72263549804688,-53.80510007476807
real,Real,shoulder_lift.pos,1,14,-103.83296432495118,-93.59384735107422,-76.3314291381836,-62.27692398071289,-44.94136342620849
real,Real,shoulder_lift.pos,1,15,-102.1138484954834,-84.88461542129517,-68.30769367218018,-53.132967710495,-40.347251987457234
real,Real,shoulder_lift.pos,1,16,-91.51999774169923,-78.31824295043945,-62.18901039123536,-46.751648521423334,-29.213187026977526
real,Real,shoulder_lift.pos,1,17,-86.82241928100586,-70.62988748550416,-57.954284496307366,-39.76593542098999,-22.804835471153183
real,Real,shoulder_lift.pos,1,18,-76.77397659301761,-64.81318664550781,-52.8140658569336,-33.32747356414795,-13.082021675109868
real,Real,shoulder_lift.pos,1,19,-71.76659503936767,-61.270988435745245,-48.53362573623659,-26.720879440307616,-4.698110063076003
real,Real,shoulder_lift.pos,1,20,-67.15604095458984,-56.15384578704834,-44.31648406982422,-17.740659523010255,0.11780219808220402
real,Real,shoulder_lift.pos,1,21,-64.79384405517578,-53.120000171661374,-38.53538497924804,-10.188351879119875,5.10628588676454
real,Real,shoulder_lift.pos,1,22,-61.18153828430176,-47.43340770721435,-30.057142887115482,-4.7481319653987795,9.400791236877437
real,Real,shoulder_lift.pos,1,23,-57.628483360290524,-43.980439214706415,-25.072087583541872,1.6892308376356944,15.917801809310932
real,Real,shoulder_lift.pos,1,24,-57.51244004821777,-39.813626060485845,-21.357362289428714,9.019780158996586,23.253802101135257
real,Real,shoulder_lift.pos,1,25,-57.85494613647461,-35.252747535705566,-17.527472257614136,13.071428596973426,30.509889793396002
real,Real,shoulder_lift.pos,1,26,-55.462152236938486,-30.004395303726188,-9.312527608871463,19.184615240097045,33.432264556884775
real,Real,shoulder_lift.pos,1,27,-52.30945129394531,-24.350549244880682,-0.6004395832121402,24.340219898223886,36.49705537414551
real,Real,shoulder_lift.pos,1,28,-47.085362930297855,-18.313846225738523,3.8101100015640297,27.26241708755493,39.040351181030275
real,Real,shoulder_lift.pos,1,29,-42.92088035583496,-17.06131893396377,10.440439891815188,29.697582354545588,43.277098793029786
real,Real,shoulder_lift.pos,1,30,-41.37142829895021,-13.331867933273305,14.303296852111819,31.507692337036133,46.42373569488526
real,Real,shoulder_lift.pos,1,31,-40.936262893676755,-8.244395904540994,19.505494413375857,33.50989107131958,47.74311976623536
real,Real,shoulder_lift.pos,1,32,-36.668131256103514,-5.0400001764297375,23.00483489990234,36.662856483459464,49.001143371582074
real,Real,shoulder_lift.pos,1,33,-35.430768981933575,-6.7927473247051235,25.53054920196533,41.44703197479249,50.88070352172855
real,Real,shoulder_lift.pos,1,34,-32.51622024536132,-7.0584615945816,27.218461933135984,44.780219078063965,52.9735381088257
real,Real,shoulder_lift.pos,1,35,-29.969230480194092,-3.953846254944798,28.39120855331421,44.4857141494751,53.92395479202274
real,Real,shoulder_lift.pos,1,36,-26.591648200988768,-3.370549488067628,27.141978111267086,45.44615440368652,57.09608642578126
real,Real,shoulder_lift.pos,1,37,-25.632526971817015,-2.879120945930481,26.250109624862663,45.6349456882477,57.43621979522705
real,Real,shoulder_lift.pos,1,38,-26.197802925109862,-2.9265934526920327,25.585933952331537,45.23076915740967,57.88131828308106
real,Real,shoulder_lift.pos,1,39,-28.231209251403815,-4.734945189952851,24.22373658180237,44.253406066894534,57.7195612335205
real,Real,shoulder_lift.pos,1,40,-24.935384902954098,-3.076923131942749,22.98901081085205,44.20219745635987,57.5841748046875
real,Real,shoulder_lift.pos,1,41,-27.29591186904907,-2.7534066677093465,22.146813545227083,43.37406549453737,55.94989109039308
real,Real,shoulder_lift.pos,1,42,-29.70197771453857,-5.959560542106593,17.96483535766601,41.926593170166015,53.169933799743674
real,Real,shoulder_lift.pos,1,43,-31.658372680664066,-9.815164980888367,10.170549731254567,38.12373495101929,51.107251567840585
real,Real,shoulder_lift.pos,1,44,-29.783560569763182,-14.735823774337758,8.272527694702141,35.15076793670656,51.498901367187536
real,Real,shoulder_lift.pos,1,45,-29.781978149414062,-15.525274395942695,4.219780325889587,33.253846502304064,49.184176998138426
real,Real,shoulder_lift.pos,1,46,-32.90250596618654,-20.87912082672119,1.7028571981191358,26.913406677246105,47.42382511138917
real,Real,shoulder_lift.pos,1,47,-39.751911781311044,-21.64043972015381,-0.15560439586639496,25.545054759979244,42.36131982803356
real,Real,shoulder_lift.pos,1,48,-42.308220886230465,-24.611868400573723,-2.85362640619277,23.343297233581545,37.71463880920413
real,Real,shoulder_lift.pos,1,49,-46.10338420867919,-24.785055150985716,-5.598241901397703,17.04109911203387,36.779955917358386
real,Real,shoulder_lift.pos,1,50,-46.19780158996582,-33.39560389518738,-3.846154034137726,13.25274717807767,41.47692317962646
real,Real,shoulder_lift.pos,1,51,-47.712880142211965,-36.037364006042445,-9.676923294067382,13.850988781452173,41.185318538665804
real,Real,shoulder_lift.pos,1,52,-50.85538467407226,-36.480000724792475,-14.603955745697025,16.75340685844421,44.76061528015136
real,Real,shoulder_lift.pos,1,53,-51.88764853668212,-38.10263723373411,-21.204835214614846,17.159561085701,45.44703222274783
real,Real,shoulder_lift.pos,1,54,-52.79630834197998,-40.553407287597636,-20.712087802886977,10.909010934829725,47.910681663513195
real,Real,shoulder_lift.pos,1,55,-59.88571491241459,-39.67472352981567,-14.439560365676865,16.371429014205965,49.912087001800565
real,Real,shoulder_lift.pos,1,56,-60.53239524841308,-39.447913208007805,-18.10109859466551,22.647912445068382,49.091867767334044
real,Real,shoulder_lift.pos,1,57,-61.92422003555296,-42.41890033721923,-14.73230752944946,26.296702861785896,53.24342940521243
real,Real,shoulder_lift.pos,1,58,-58.969669586181645,-42.741537418365475,-9.89626377105713,30.041758060455308,55.728350379943855
real,Real,shoulder_lift.pos,1,59,-58.67692390441894,-38.452748069763196,-8.579340624809252,36.91977958679198,54.54065780639651
real,Real,shoulder_lift.pos,1,60,-58.15208656311035,-33.61318645477292,-5.186813354492175,40.4439567565918,53.59999862670902
real,Real,shoulder_lift.pos,1,61,-57.98013265991211,-32.31208744049073,0.6369231098890382,41.078022994995166,55.388130508422876
real,Real,shoulder_lift.pos,1,62,-58.23296775817871,-35.52527475357054,2.0958242654800605,39.59208658218385,57.31235127258301
real,Real,shoulder_lift.pos,1,63,-57.084659202575686,-33.11868104934692,2.967033088207251,35.98219784736635,57.86294628143314
real,Real,shoulder_lift.pos,1,64,-56.71876998901367,-31.894506549835206,3.970109925270065,37.35911979675295,56.94628547668457
real,Real,shoulder_lift.pos,1,65,-57.861976890563966,-30.89670336246492,6.4549451470374954,38.60439596176147,55.490110015869156
real,Real,shoulder_lift.pos,1,66,-57.0725284576416,-29.586812839508063,5.761758375167846,36.22857154846197,52.91885758972189
real,Real,shoulder_lift.pos,1,67,-57.05213262939453,-28.344835448265076,4.8087913799285715,33.24153833866119,52.95569216156006
real,Real,shoulder_lift.pos,1,68,-56.911122100830084,-28.382417297363276,-1.2307692915201187,27.571867790222164,46.29520938110348
real,Real,shoulder_lift.pos,1,69,-59.04131927108766,-32.134506778717025,-2.7806594133377165,22.7892308807373,42.4703308105469
real,Real,shoulder_lift.pos,1,70,-61.83208770751951,-38.219780921936035,-7.468131899833679,18.15384602546692,41.60351524353026
real,Real,shoulder_lift.pos,1,71,-67.75463858032228,-43.67252714157105,-15.540219688415501,11.961098886728212,33.924307483673154
real,Real,shoulder_lift.pos,1,72,-72.48879107666015,-47.80219760894775,-21.802197875976567,3.8479122686385523,26.472792015075697
real,Real,shoulder_lift.pos,1,73,-73.38848236846927,-55.219119281768805,-26.421098899841326,-1.9745055513084195,19.191384521484377
real,Real,shoulder_lift.pos,1,74,-81.06901129150383,-63.19736270904538,-36.26813144683844,-8.20791231155394,16.414593334197964
real,Real,shoulder_lift.pos,1,75,-86.97362766265864,-69.48351621627806,-44.30769252777104,-15.434065699577367,8.057142889499609
real,Real,shoulder_lift.pos,1,76,-94.34268203735348,-74.18988983154296,-52.07736167907712,-23.607033004760762,-3.6610110111236596
real,Real,shoulder_lift.pos,1,77,-100.34461541748043,-84.6101117324829,-62.01538333892822,-32.36043876171113,-15.616527018547032
real,Real,shoulder_lift.pos,1,78,-104.0879135131836,-93.05670387268064,-71.67472473144528,-39.30944997787476,-22.013186542511004
real,Real,shoulder_lift.pos,1,79,-104.11587001037597,-99.89450712203978,-76.32834896087645,-49.5197798061371,-32.66391111755371
real,Real,shoulder_lift.pos,1,80,-104.26373291015625,-104.05274810791016,-82.94505310058594,-59.60000000000008,-43.233406677246066
real,Real,shoulder_lift.pos,1,81,-104.35164642333984,-104.0879135131836,-89.07912006378174,-72.87736473083504,-56.46303426742545
real,Real,shoulder_lift.pos,1,82,-104.31999893188477,-104.0879135131836,-95.80307632446286,-80.3789018249512,-66.58461558532704
real,Real,shoulder_lift.pos,1,83,-104.31683267211913,-104.0879135131836,-101.34989002227783,-88.48087886810308,-75.51823880004878
real,Real,shoulder_lift.pos,1,84,-104.35164642333984,-104.0879135131836,-103.42857360839844,-92.61977882385253,-81.42206741333018
real,Real,shoulder_lift.pos,1,85,-104.43955993652344,-104.18571643829345,-103.9340648651123,-97.60549554824829,-90.45098754882817
real,Real,shoulder_lift.pos,1,86,-104.43955993652344,-104.24966796875,-104.01318702697753,-102.96044025421145,-93.9581515197754
real,Real,shoulder_lift.pos,1,87,-104.43955993652344,-104.33142770767212,-104.0,-103.20879364013672,-95.08703418731689
real,Real,shoulder_lift.pos,1,88,-104.4483512878418,-104.32966804504395,-104.0,-103.11208793640137,-96.44589080810546
real,Real,shoulder_lift.pos,1,89,-104.43955993652344,-104.2384599685669,-104.0,-103.07516510009765,-98.48545206451418
real,Real,shoulder_lift.pos,1,90,-104.43955993652344,-104.17582702636719,-104.0,-103.56263790130615,-99.80571571350097
real,Real,shoulder_lift.pos,1,91,-104.43955993652344,-104.17582702636719,-104.0,-103.56527530670166,-101.14567041015624
real,Real,shoulder_lift.pos,1,92,-104.3562179260254,-104.17582702636719,-103.9120864868164,-103.31955703735352,-100.19340667724609
real,Real,shoulder_lift.pos,1,93,-104.35164642333984,-104.17582702636719,-103.99648345947266,-103.04087882995606,-100.19340667724609
real,Real,shoulder_lift.pos,1,94,-104.18461761474609,-104.0879135131836,-104.0,-103.182417678833,-99.9532338256836
real,Real,shoulder_lift.pos,1,95,-104.17582702636719,-104.0879135131836,-103.9120864868164,-103.05494499206543,-100.03516235351563
real,Real,shoulder_lift.pos,1,96,-104.17582702636719,-104.0879135131836,-103.9120864868164,-102.94505310058594,-100.19340667724609
real,Real,shoulder_lift.pos,1,97,-104.17582702636719,-104.0,-103.9120864868164,-103.03296661376953,-100.19340667724609
real,Real,shoulder_lift.pos,1,98,-104.17582702636719,-104.0,-103.9120864868164,-103.03296661376953,-100.19340667724609
real,Real,shoulder_lift.pos,1,99,-104.17582702636719,-104.0,-103.9120864868164,-103.03296661376953,-100.19340667724609
real,Real,shoulder_lift.pos,1,100,-104.17582702636719,-104.0,-103.9120864868164,-103.03296661376953,-100.19340667724609
real,Real,elbow_flex.pos,2,0,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,1,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,2,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,3,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,4,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,5,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,6,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,7,96.70330047607422,96.79120635986328,96.79120635986328,96.79120635986328,96.96703338623047
real,Real,elbow_flex.pos,2,8,96.11252917480469,96.72791412353516,96.79120635986328,96.79120635986328,96.87911987304688
real,Real,elbow_flex.pos,2,9,90.38171421813965,96.28527744293213,96.79120635986328,96.79120635986328,96.79120635986328
real,Real,elbow_flex.pos,2,10,79.02417526245117,93.12088012695312,96.67253074645996,96.79120635986328,96.79120635986328
real,Real,elbow_flex.pos,2,11,69.70347275543214,84.49230983734131,94.77142921447754,96.79120635986328,96.79120635986328
real,Real,elbow_flex.pos,2,12,54.50373558044434,74.83164894104004,88.19340606689454,96.79120635986328,96.79120635986328
real,Real,elbow_flex.pos,2,13,48.29925210571289,64.96878871917724,80.29670143127441,95.2268134689331,96.79120635986328
real,Real,elbow_flex.pos,2,14,43.86777925109863,54.96703220367433,69.90153861999511,87.91428771972656,96.71209106445312
real,Real,elbow_flex.pos,2,15,35.91384738922119,47.671428966522214,60.6703293800354,80.23736267089843,94.00395294189454
real,Real,elbow_flex.pos,2,16,29.820482963562014,40.54505477905272,56.356922378540034,72.31296745300293,88.23525201416017
real,Real,elbow_flex.pos,2,17,23.587340761184688,37.42505380630493,52.777142124176024,66.07054796218873,80.24562945556642
real,Real,elbow_flex.pos,2,18,18.175296985626225,33.95428470611572,48.21802219390869,62.35736103057861,73.99753900146484
real,Real,elbow_flex.pos,2,19,11.100307928085337,27.532088437080382,43.19604482650757,59.05934066772461,72.5352085876465
real,Real,elbow_flex.pos,2,20,3.205274772644043,20.91428623199463,42.03956146240235,56.14065856933595,67.41626419067383
real,Real,elbow_flex.pos,2,21,-0.34285715296864416,15.071648287773137,38.8131859397888,52.99582316398621,62.81476958465579
real,Real,elbow_flex.pos,2,22,-3.2327033424377403,8.83868172645569,34.441319580078115,50.06153812408448,58.85415331268312
real,Real,elbow_flex.pos,2,23,-8.199912092208862,5.440219932794571,29.346373453140252,48.13098994255067,55.997537208557134
real,Real,elbow_flex.pos,2,24,-15.08254907989502,0.7639560595154757,24.720879325866697,46.07999877929687,55.009756683349615
real,Real,elbow_flex.pos,2,25,-21.338461494445802,-3.9560441374778748,21.714285850524906,43.384615898132324,54.83955974578858
real,Real,elbow_flex.pos,2,26,-22.845890144348147,-6.7586813926696765,18.608351898193366,41.2505489730835,54.60307684326172
real,Real,elbow_flex.pos,2,27,-25.421363235473635,-11.161758170127882,13.952527356147776,39.33846223831177,54.70189131546021
real,Real,elbow_flex.pos,2,28,-29.122462013244622,-16.018462114334113,5.879560565948488,35.773186378479,55.31428565979004
real,Real,elbow_flex.pos,2,29,-34.244571296691895,-18.57142925262451,2.7956044435501157,34.39560604095459,53.74962572479249
real,Real,elbow_flex.pos,2,30,-36.68219879150391,-20.778021526336673,-1.7142857611179352,33.53406686782837,53.78461494445802
real,Real,elbow_flex.pos,2,31,-42.24421920394897,-24.148571701049807,-1.9208791601657844,30.945933647155762,53.553405113220215
real,Real,elbow_flex.pos,2,32,-46.01213119506836,-26.879120349884033,-4.260219883918763,30.938021602630613,53.61758079528809
real,Real,elbow_flex.pos,2,33,-47.024177169799806,-29.420220098495484,-5.890110015869141,31.4312087059021,54.30197874069213
real,Real,elbow_flex.pos,2,34,-48.70857158660888,-29.99560384750366,-5.9252748489379865,31.93758228302002,55.09802154541017
real,Real,elbow_flex.pos,2,35,-50.409671154022206,-32.286813783645634,-7.261538505554199,28.04175822734833,52.27428436279298
real,Real,elbow_flex.pos,2,36,-51.57731800842285,-31.010109367370607,-5.406593441963196,24.417582511901855,50.53292349243166
real,Real,elbow_flex.pos,2,37,-51.582417869567905,-31.731647882461544,-8.219780445098877,23.332966399192813,51.05863692092896
real,Real,elbow_flex.pos,2,38,-51.42417526245117,-31.58241844177246,-8.26109912395477,20.996923007965066,46.52377955627445
real,Real,elbow_flex.pos,2,39,-51.40641787719726,-30.043955326080322,-7.489670360088345,22.303296089172363,46.427341938018834
real,Real,elbow_flex.pos,2,40,-49.73186836242676,-29.841758155822752,-4.448351860046381,23.142856502532958,45.79340515136721
real,Real,elbow_flex.pos,2,41,-49.526066642761236,-30.72659395217898,-3.988571548461916,24.84439621925354,45.80395573425289
real,Real,elbow_flex.pos,2,42,-49.723077392578126,-28.00263742446903,0.2637362629175186,20.66021970748899,46.334067298889195
real,Real,elbow_flex.pos,2,43,-48.00087989807129,-25.47868171215057,2.2039560799300824,22.210989518165587,40.90742842102055
real,Real,elbow_flex.pos,2,44,-48.27287832641602,-25.452308025360107,5.105934233665488,24.167033023834225,41.720614395141645
real,Real,elbow_flex.pos,2,45,-44.40263645172117,-24.96703290939331,5.019780397415161,26.91868176460266,40.372746734619156
real,Real,elbow_flex.pos,2,46,-45.11613075256356,-22.065934658050537,7.23076927661894,28.712967042922976,39.10417665863038
real,Real,elbow_flex.pos,2,47,-48.2564394683838,-21.09890127182007,7.417582452297211,28.175823569297783,42.88167100524903
real,Real,elbow_flex.pos,2,48,-47.66593551635742,-18.225055599212638,11.989450378417974,29.239559841156005,48.93186843872075
real,Real,elbow_flex.pos,2,49,-50.27032954788208,-24.659120993614184,14.397801876068105,32.504396653175355,49.520175796508795
real,Real,elbow_flex.pos,2,50,-51.98681297302246,-22.31868052482605,13.428571462631234,35.659340381622314,51.103297042846684
real,Real,elbow_flex.pos,2,51,-50.315165451049786,-21.01934066772454,16.096263360977183,36.13692293167114,54.241935081481934
real,Real,elbow_flex.pos,2,52,-53.84650434875488,-17.522637825012197,17.047912101745602,38.13274700164795,56.39560356140139
real,Real,elbow_flex.pos,2,53,-55.73608910369872,-21.447032670974714,19.33538471221919,36.33516465187074,58.02813275909424
real,Real,elbow_flex.pos,2,54,-58.3138452606201,-17.349890413284317,18.537142944335947,39.5551634979248,56.332132675170904
real,Real,elbow_flex.pos,2,55,-63.883956604003906,-22.1230767250061,18.69670357704163,41.87692222595216,55.73626289367678
real,Real,elbow_flex.pos,2,56,-66.06171267700195,-26.02901109695435,15.586813564300542,38.16615398406984,58.156306304931654
